0.18530181189684433,0.20589113209464677,0.1667521202951489,0.18529779910631688
0.20589058083946957,0.22876792454960765,0.18524680668591773,0.18530041210960901
0.22876703713567842,0.2541865828328975,0.20588601792112227,0.20589103476368875
0.2541686184573164,0.28242953648099756,0.28242471220586796,0.22876413987261246
0.28242139603189936,0.31380450133923177,0.3138105960899975,0.2541801520896576
0.22790320877322848,0.11224112598210897,0.34867844001245135,0.20856992654950754
0.0,0.0,0.2572228691994198,0.031381059379532776
0.0,0.0,0.0,0.00508589003670442
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.18530042155875637,0.06330086352347876,0.001647323843593753,0.053292070982956324
0.2058884973039445,0.03326339713567864,0.09679672883806471,0.04519342509616373
0.22876738833890264,0.13231017505938258,0.11564220366517068,0.12798183893710688
0.20270855000834687,0.3138105953156545,0.13894642069170288,0.15640711771497284
0.28242940361961555,0.3486784400999975,0.3138061122932834,0.2824064661330451
0.313808876028138,0.3138022024335269,0.3874204889999975,0.3138103615686941
0.08247231405057508,0.030619424261749184,0.21315924633961297,0.3486780701344922
0.0,0.0,0.009297318588747312,0.14329939876387687
0.0,0.0,0.0,0.002562202478735575
0.0,0.0,0.0,0.0
0.03239028644213178,0.0015715107246731738,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.3486780897509437,0.3874174436476515,0.43046720999999744,0.3874190014891528
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.006549145500433232,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.3874198837181124,0.47829689999999736,-0.10001755561599612,0.43046439562379735
0.47829548018990603,0.5314409999999974,-0.5695482121781568,0.43042575923885956
0.5314349465928889,0.4782748759621218,0.5904899999999977,0.4782908411837343
0.27156334782974595,0.06249302936906963,0.5314395688653537,0.3026730754284699
8.384131767189825e-05,4.145206830966252e-05,0.018889661477932362,0.27977068748952616
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.22457551844251616,-0.2686374735989202,0.9999988740315358,-0.1122410791969631
0.4782968997255716,0.36171914063644073,-0.09646020783529198,-0.10170963786294335
0.5314387494617236,0.5314361187802096,0.6560999999999979,-0.5695333177079912
0.2881473520543418,0.2018801849897106,-0.3976723758276635,0.5904899999879394
0.036632392765955035,0.0,0.0,0.43399423521140207
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.4944393195762329,0.42733207541693075,0.5275704635189995,0.9999999947773105
0.5904635262223307,-0.409926351381255,0.7289999999999983,-0.10002511435839444
0.30094816577324923,0.015471603452393505,-0.24819106975946373,0.6560668788466106
0.12080235097537598,0.00561089275014169,0.0,-0.34390000000000004
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,-0.7458134171671,0.0
0.0,0.0,0.0,0.0
0.9999999999999996,0.8099556130598625,-0.19191660938516789,0.8999961545494297
-0.10001633034513228,0.7289883256561498,-0.2712636150545402,0.899999999999999
0.6560979952945363,-0.344357119510053,0.6560766729518094,0.8099999999999987
-0.27030006783775895,0.000657176002832778,0.07076689881753127,0.7288889265239463
0.0,0.0,0.00910209193340198,-0.34278954853167476
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,-0.5217031000000001,0.0,0.0
0.0,-0.1,0.0,0.0
0.0,0.0,0.0,0.0
0.8997443235501321,-0.1588145167415971,0.0012377677425651548,-0.2159181518319812
0.809968212560508,0.2536439433922919,0.07237639571598717,-0.23100315535927096
0.728999402596293,0.07106983651642065,0.2331968462958885,-0.2910931275653295
-0.1,0.0010900873196326983,0.30013009864118917,0.0
0.0,0.00017300306756196508,0.0019222563062440564,0.06891679657075978
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.271,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.19,0.029500665895729004,0.0,0.0
-0.270976436447982,0.3187731028661524,0.0,0.0
0.643162065557479,0.04018557822448253,0.0,0.038371316273487235
0.0,0.009496945589566326,8.900508751090402e-05,0.4938852613869609
0.00022290518185299335,0.0,0.00014460529135146174,0.12011216405643704
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.006543001875643208,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0014367092573573468,0.0,0.0
0.01551616031854408,0.0,0.0,0.0
